benchmark_mode,objective_type,budget_normalization,experiment_group,ansatz_type,gate_set,encoding_type,entanglement_topology,entangler_type,cost_type,n_qubits,reference_depth,depth,target_entangling_budget,actual_entangling_budget,gates_per_layer,run_id,seed,layer_id,qubit_id,gate_type,axis_id,param_index,param_id,grad_value,abs_grad,is_near_zero
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,0,3,RZ,2,11,layer_000_wire_003_RZ,0.016818314742377227,0.016818314742377227,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,0,RX,0,12,layer_001_wire_000_RX,2.0816681711721685e-17,2.0816681711721685e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,0,RY,1,13,layer_001_wire_000_RY,-1.3877787807814457e-17,1.3877787807814457e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,0,RZ,2,14,layer_001_wire_000_RZ,-5.838727735372212e-17,5.838727735372212e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,1,RX,0,15,layer_001_wire_001_RX,-0.11206508129664873,0.11206508129664873,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,1,RY,1,16,layer_001_wire_001_RY,-0.25926216886501263,0.25926216886501263,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,1,RZ,2,17,layer_001_wire_001_RZ,-7.786388499513125e-17,7.786388499513125e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,2,RX,0,18,layer_001_wire_002_RX,2.0816681711721685e-17,2.0816681711721685e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,2,RY,1,19,layer_001_wire_002_RY,0.0,0.0,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,2,RZ,2,20,layer_001_wire_002_RZ,-2.031674722653837e-17,2.031674722653837e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,3,RX,0,21,layer_001_wire_003_RX,0.05025367203080875,0.05025367203080875,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,3,RY,1,22,layer_001_wire_003_RY,-0.005322718266896988,0.005322718266896988,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,global,4,2,2,6,6,3,26,2,1,3,RZ,2,23,layer_001_wire_003_RZ,-2.3273964549953702e-17,2.3273964549953702e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,0,RX,0,0,layer_000_wire_000_RX,0.00359033633405155,0.00359033633405155,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,0,RY,1,1,layer_000_wire_000_RY,-0.09565769684085865,0.09565769684085865,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,0,RZ,2,2,layer_000_wire_000_RZ,-0.01023112368668071,0.01023112368668071,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,1,RX,0,3,layer_000_wire_001_RX,-0.04577604867390374,0.04577604867390374,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,1,RY,1,4,layer_000_wire_001_RY,-0.03401471639484968,0.03401471639484968,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,1,RZ,2,5,layer_000_wire_001_RZ,0.043578748474631404,0.043578748474631404,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,2,RX,0,6,layer_000_wire_002_RX,0.07213525334519777,0.07213525334519777,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,2,RY,1,7,layer_000_wire_002_RY,-0.009159696593140726,0.009159696593140726,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.07246980098815908,0.07246980098815908,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,3,RX,0,9,layer_000_wire_003_RX,-0.3817134579859189,0.3817134579859189,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,3,RY,1,10,layer_000_wire_003_RY,-0.1287424977940853,0.1287424977940853,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,0,3,RZ,2,11,layer_000_wire_003_RZ,0.32712946207894134,0.32712946207894134,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,0,RX,0,12,layer_001_wire_000_RX,-0.08929298880300258,0.08929298880300258,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,0,RY,1,13,layer_001_wire_000_RY,0.23103658182864,0.23103658182864,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,0,RZ,2,14,layer_001_wire_000_RZ,3.708604078980401e-18,3.708604078980401e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,1,RX,0,15,layer_001_wire_001_RX,8.326672684688674e-17,8.326672684688674e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,1,RY,1,16,layer_001_wire_001_RY,-1.3877787807814457e-17,1.3877787807814457e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,1,RZ,2,17,layer_001_wire_001_RZ,-3.962395349436826e-17,3.962395349436826e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,2,RX,0,18,layer_001_wire_002_RX,-0.1862180697555315,0.1862180697555315,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,2,RY,1,19,layer_001_wire_002_RY,-0.0357436193305797,0.0357436193305797,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,2,RZ,2,20,layer_001_wire_002_RZ,6.45520027123104e-17,6.45520027123104e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,3,RX,0,21,layer_001_wire_003_RX,2.7755575615628914e-17,2.7755575615628914e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,3,RY,1,22,layer_001_wire_003_RY,4.163336342344337e-17,4.163336342344337e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,27,0,1,3,RZ,2,23,layer_001_wire_003_RZ,-4.331152475619044e-18,4.331152475619044e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,0,RX,0,0,layer_000_wire_000_RX,-0.22573886825840034,0.22573886825840034,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,0,RY,1,1,layer_000_wire_000_RY,0.21095323129352064,0.21095323129352064,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,0,RZ,2,2,layer_000_wire_000_RZ,0.05418764580950776,0.05418764580950776,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,1,RX,0,3,layer_000_wire_001_RX,-0.0779433297882319,0.0779433297882319,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,1,RY,1,4,layer_000_wire_001_RY,0.03571454623686343,0.03571454623686343,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.07665790267671681,0.07665790267671681,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,2,RX,0,6,layer_000_wire_002_RX,-0.03567640226524078,0.03567640226524078,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,2,RY,1,7,layer_000_wire_002_RY,0.05531721060888958,0.05531721060888958,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.10692691545758287,0.10692691545758287,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,3,RX,0,9,layer_000_wire_003_RX,0.04957567478906494,0.04957567478906494,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,3,RY,1,10,layer_000_wire_003_RY,0.00024285191012121676,0.00024285191012121676,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,0,3,RZ,2,11,layer_000_wire_003_RZ,-0.04956453520357981,0.04956453520357981,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,0,RX,0,12,layer_001_wire_000_RX,-0.0023879693343713537,0.0023879693343713537,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,0,RY,1,13,layer_001_wire_000_RY,0.005402884721848418,0.005402884721848418,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,0,RZ,2,14,layer_001_wire_000_RZ,1.4057447220750252e-16,1.4057447220750252e-16,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,1,RX,0,15,layer_001_wire_001_RX,6.765421556309548e-17,6.765421556309548e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,1,RY,1,16,layer_001_wire_001_RY,-4.163336342344337e-17,4.163336342344337e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,1,RZ,2,17,layer_001_wire_001_RZ,2.0819776288086817e-17,2.0819776288086817e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,2,RX,0,18,layer_001_wire_002_RX,-0.005800689042727548,0.005800689042727548,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,2,RY,1,19,layer_001_wire_002_RY,-0.07119060118903307,0.07119060118903307,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,2,RZ,2,20,layer_001_wire_002_RZ,-6.481569965725173e-17,6.481569965725173e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,3,RX,0,21,layer_001_wire_003_RX,-2.0816681711721685e-17,2.0816681711721685e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,3,RY,1,22,layer_001_wire_003_RY,-8.066464163292153e-17,8.066464163292153e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,28,1,1,3,RZ,2,23,layer_001_wire_003_RZ,-7.912434134999409e-18,7.912434134999409e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,0,RX,0,0,layer_000_wire_000_RX,-0.19749248042692463,0.19749248042692463,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,0,RY,1,1,layer_000_wire_000_RY,0.0013215012966862338,0.0013215012966862338,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,0,RZ,2,2,layer_000_wire_000_RZ,-0.19382046994286767,0.19382046994286767,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,1,RX,0,3,layer_000_wire_001_RX,0.4450435388788075,0.4450435388788075,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,1,RY,1,4,layer_000_wire_001_RY,0.019503291897479708,0.019503291897479708,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.25154026636905863,0.25154026636905863,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,2,RX,0,6,layer_000_wire_002_RX,0.18478292249410377,0.18478292249410377,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,2,RY,1,7,layer_000_wire_002_RY,-0.002223441501087428,0.002223441501087428,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,2,RZ,2,8,layer_000_wire_002_RZ,0.06783817830340638,0.06783817830340638,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,3,RX,0,9,layer_000_wire_003_RX,0.09157337539086165,0.09157337539086165,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,3,RY,1,10,layer_000_wire_003_RY,0.12026646799850983,0.12026646799850983,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,0,3,RZ,2,11,layer_000_wire_003_RZ,0.1341802713898832,0.1341802713898832,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,0,RX,0,12,layer_001_wire_000_RX,-0.010166160585103237,0.010166160585103237,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,0,RY,1,13,layer_001_wire_000_RY,0.16084270466896716,0.16084270466896716,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,0,RZ,2,14,layer_001_wire_000_RZ,-1.3839520444083968e-17,1.3839520444083968e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,1,RX,0,15,layer_001_wire_001_RX,2.7755575615628914e-17,2.7755575615628914e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,1,RY,1,16,layer_001_wire_001_RY,1.1796119636642288e-16,1.1796119636642288e-16,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,1,RZ,2,17,layer_001_wire_001_RZ,-6.341462236746477e-17,6.341462236746477e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,2,RX,0,18,layer_001_wire_002_RX,-0.003972254481120124,0.003972254481120124,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,2,RY,1,19,layer_001_wire_002_RY,0.1712657535260083,0.1712657535260083,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,2,RZ,2,20,layer_001_wire_002_RZ,-2.6714637478080255e-18,2.6714637478080255e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,3,RX,0,21,layer_001_wire_003_RX,1.9081958235744878e-17,1.9081958235744878e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,3,RY,1,22,layer_001_wire_003_RY,0.0,0.0,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,circular,cnot,global,4,2,2,6,8,4,29,2,1,3,RZ,2,23,layer_001_wire_003_RZ,-1.2779969351202936e-17,1.2779969351202936e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,0,RX,0,0,layer_000_wire_000_RX,0.0026433817923954273,0.0026433817923954273,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,0,RY,1,1,layer_000_wire_000_RY,-0.01818999204669125,0.01818999204669125,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,0,RZ,2,2,layer_000_wire_000_RZ,-6.870440277011871e-18,6.870440277011871e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,1,RX,0,3,layer_000_wire_001_RX,0.1267189695100696,0.1267189695100696,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,1,RY,1,4,layer_000_wire_001_RY,0.0929458370025957,0.0929458370025957,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,1,RZ,2,5,layer_000_wire_001_RZ,-0.12058729774844307,0.12058729774844307,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,2,RX,0,6,layer_000_wire_002_RX,0.03075654720599154,0.03075654720599154,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,2,RY,1,7,layer_000_wire_002_RY,-0.006388205958943682,0.006388205958943682,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,2,RZ,2,8,layer_000_wire_002_RZ,-0.03115189458906986,0.03115189458906986,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,3,RX,0,9,layer_000_wire_003_RX,-0.055344593589146916,0.055344593589146916,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,3,RY,1,10,layer_000_wire_003_RY,0.053848696576844796,0.053848696576844796,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,0,3,RZ,2,11,layer_000_wire_003_RZ,0.06003151601098549,0.06003151601098549,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,0,RX,0,12,layer_001_wire_000_RX,-2.7755575615628914e-17,2.7755575615628914e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,0,RY,1,13,layer_001_wire_000_RY,-1.734723475976807e-17,1.734723475976807e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,0,RZ,2,14,layer_001_wire_000_RZ,-1.9578522875246357e-18,1.9578522875246357e-18,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,1,RX,0,15,layer_001_wire_001_RX,-0.010159073201754326,0.010159073201754326,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,1,RY,1,16,layer_001_wire_001_RY,0.13935332776532555,0.13935332776532555,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,1,RZ,2,17,layer_001_wire_001_RZ,2.843231620022482e-17,2.843231620022482e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,2,RX,0,18,layer_001_wire_002_RX,-3.123638520355354e-05,3.123638520355354e-05,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,2,RY,1,19,layer_001_wire_002_RY,-0.2235179598662902,0.2235179598662902,False
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,2,RZ,2,20,layer_001_wire_002_RZ,2.4241119733850073e-17,2.4241119733850073e-17,True
random_bp,expectation_value,same_entangling_gate_count,smoke_random_parameter_bp,hea,RX_RY_RZ_CNOT,none,linear,cnot,hamiltonian_local,4,2,2,6,6,3,30,0,1,3,RX,0,21,layer_001_wire_003_RX,-1.6108702531672514e-05,1.6108702531672514e-05,False
